Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HomeElo,AwayElo,ProbH,ProbD,ProbA,BookmakerMargin,EloDiff,ResultLabel
2010-01-06,Iraklis,Panthrakikos,3.0,1.0,H,1.36,4.5,9.0,1375.83,1217.66,0.7352941176470588,0.2222222222222222,0.1111111111111111,0.06862745098039214,158.16999999999985,1
2010-01-06,Olympiakos,AEK,1.0,2.0,A,1.62,3.6,6.0,1595.87,1547.97,0.6172839506172839,0.2777777777777778,0.16666666666666666,0.06172839506172845,47.899999999999864,-1
2010-01-06,Panathinaikos,Ergotelis,4.0,1.0,H,1.29,5.0,11.0,1665.77,1366.09,0.7751937984496123,0.2,0.09090909090909091,0.06610288935870323,299.68000000000006,1
2010-01-06,PAOK,Panionios,1.0,0.0,H,1.7,3.4,5.5,1572.49,1395.76,0.5882352941176471,0.29411764705882354,0.18181818181818182,0.06417112299465244,176.73000000000002,1
2010-01-06,Atalanta,Napoli,0.0,2.0,A,2.63,3.0,2.88,1607.35,1693.77,0.3802281368821293,0.3333333333333333,0.3472222222222222,0.06078369243768478,-86.42000000000007,-1
2010-01-06,Bari,Udinese,2.0,0.0,H,2.2,3.1,3.5,1645.65,1670.0,0.45454545454545453,0.3225806451612903,0.2857142857142857,0.06284038542103065,-24.34999999999991,1
2010-01-06,Cagliari,Roma,2.0,2.0,D,3.0,3.2,2.4,1638.37,1829.03,0.3333333333333333,0.3125,0.4166666666666667,0.0625,-190.66000000000008,0
2010-01-06,Catania,Bologna,1.0,0.0,H,2.0,3.2,4.0,1649.05,1614.38,0.5,0.3125,0.25,0.0625,34.669999999999845,1
2010-01-06,Chievo,Inter,0.0,1.0,A,4.5,3.4,1.83,1631.61,1929.39,0.2222222222222222,0.29411764705882354,0.5464480874316939,0.06278795671273962,-297.7800000000002,-1
2010-01-06,Lazio,Livorno,4.0,1.0,H,1.67,3.5,5.5,1655.35,1532.41,0.5988023952095809,0.2857142857142857,0.18181818181818182,0.06633486274204836,122.93999999999983,1
2010-01-06,Milan,Genoa,5.0,2.0,H,1.57,3.75,6.0,1786.61,1671.65,0.6369426751592356,0.26666666666666666,0.16666666666666666,0.0702760084925691,114.95999999999981,1
2010-01-06,Parma,Juventus,1.0,2.0,A,3.1,3.1,2.4,1650.62,1699.42,0.3225806451612903,0.3225806451612903,0.4166666666666667,0.06182795698924726,-48.80000000000018,-1
2010-01-06,Sampdoria,Palermo,1.0,1.0,D,2.2,3.2,3.4,1734.84,1747.55,0.45454545454545453,0.3125,0.29411764705882354,0.06116310160427818,-12.710000000000036,0
2010-01-06,Siena,Fiorentina,1.0,5.0,A,3.4,3.2,2.2,1580.57,1692.99,0.29411764705882354,0.3125,0.45454545454545453,0.06116310160427818,-112.42000000000007,-1
2010-01-08,Sp Braga,Nacional,2.0,0.0,H,1.7,3.4,5.5,1724.16,1571.81,0.5882352941176471,0.29411764705882354,0.18181818181818182,0.06417112299465244,152.35000000000014,1
2010-01-08,West Brom,Nottm Forest,1.0,3.0,A,1.91,3.3,4.2,1631.73,1524.51,0.5235602094240838,0.30303030303030304,0.23809523809523808,0.064685750549625,107.22000000000003,-1
2010-01-09,Arsenal,Everton,2.0,2.0,D,1.4,4.5,8.5,1877.38,1757.61,0.7142857142857143,0.2222222222222222,0.11764705882352941,0.05415499533146595,119.77000000000021,0
2010-01-09,Birmingham,Man United,1.0,1.0,D,6.5,3.6,1.62,1654.5,1955.58,0.15384615384615385,0.2777777777777778,0.6172839506172839,0.04890788224121545,-301.0799999999999,0
2010-01-09,Cardiff,Blackpool,1.0,1.0,D,1.8,3.5,4.5,1556.67,1570.48,0.5555555555555556,0.2857142857142857,0.2222222222222222,0.06349206349206349,-13.809999999999945,0
2010-01-09,Coventry,Barnsley,3.0,1.0,H,2.4,3.3,2.88,1432.25,1441.47,0.4166666666666667,0.30303030303030304,0.3472222222222222,0.06691919191919204,-9.220000000000027,1
2010-01-09,Derby,Scunthorpe,1.0,4.0,A,1.91,3.4,4.0,1449.36,1426.52,0.5235602094240838,0.29411764705882354,0.25,0.06767785648290725,22.839999999999918,-1
2010-01-09,Ergotelis,Panionios,0.0,0.0,D,2.5,2.9,2.88,1365.19,1392.08,0.4,0.3448275862068966,0.3472222222222222,0.0920498084291188,-26.889999999999873,0
2010-01-09,Xanthi,Panathinaikos,1.0,2.0,A,6.0,3.5,1.57,1393.39,1667.52,0.16666666666666666,0.2857142857142857,0.6369426751592356,0.08932362754018808,-274.1299999999999,-1
2010-01-09,Maritimo,Guimaraes,0.0,1.0,A,2.25,3.1,3.1,1522.66,1565.72,0.4444444444444444,0.3225806451612903,0.3225806451612903,0.08960573476702494,-43.059999999999945,-1
2010-01-09,Rio Ave,Benfica,0.0,1.0,A,5.5,3.5,1.62,1461.71,1787.8,0.18181818181818182,0.2857142857142857,0.6172839506172839,0.0848164181497515,-326.0899999999999,-1
2010-01-09,Inter,Siena,4.0,3.0,H,1.2,6.0,15.0,1924.56,1583.53,0.8333333333333334,0.16666666666666666,0.06666666666666667,0.06666666666666665,341.03,1
2010-01-09,Roma,Chievo,1.0,0.0,H,1.57,3.6,6.5,1822.39,1639.67,0.6369426751592356,0.2777777777777778,0.15384615384615385,0.0685666067831674,182.72000000000003,1
2010-01-09,Albinoleffe,Reggina,2.0,0.0,H,2.5,3.0,3.0,1467.42,1486.31,0.4,0.3333333333333333,0.3333333333333333,0.06666666666666665,-18.889999999999873,1
2010-01-09,Ascoli,Crotone,3.0,1.0,H,2.05,3.1,3.9,1474.85,1473.31,0.48780487804878053,0.3225806451612903,0.25641025641025644,0.06679577962032734,1.5399999999999636,1
2010-01-09,Brescia,Padova,3.0,2.0,H,1.73,3.4,5.25,1563.7,1438.04,0.5780346820809249,0.29411764705882354,0.19047619047619047,0.06262851961593885,125.66000000000008,1
2010-01-09,Cesena,Piacenza,3.0,0.0,H,1.83,3.25,4.6,1543.36,1462.07,0.5464480874316939,0.3076923076923077,0.2173913043478261,0.0715316994718278,81.28999999999996,1
2010-01-09,Cittadella,Torino,2.0,0.0,H,3.0,3.0,2.5,1526.4,1537.9,0.3333333333333333,0.3333333333333333,0.4,0.06666666666666665,-11.5,1
2010-01-09,Sassuolo,Lecce,1.0,1.0,D,2.4,3.0,3.2,1536.74,1571.28,0.4166666666666667,0.3333333333333333,0.3125,0.0625,-34.539999999999964,0
2010-01-09,Triestina,Frosinone,0.0,3.0,A,2.0,3.1,4.1,1431.71,1416.66,0.5,0.3225806451612903,0.24390243902439027,0.0664830841856805,15.049999999999955,-1
2010-01-09,Sevilla,Santander,1.0,2.0,A,1.55,3.75,6.0,1772.62,1650.53,0.6451612903225806,0.26666666666666666,0.16666666666666666,0.07849462365591409,122.08999999999992,-1
2010-01-09,Valladolid,Ath Madrid,0.0,4.0,A,2.5,3.3,2.75,1643.55,1747.89,0.4,0.30303030303030304,0.36363636363636365,0.06666666666666687,-104.34000000000015,-1
2010-01-09,Villarreal,Almeria,1.0,1.0,D,1.44,4.2,7.5,1726.77,1661.72,0.6944444444444444,0.23809523809523808,0.13333333333333333,0.06587301587301586,65.04999999999995,0
2010-01-09,Numancia,Betis,3.0,0.0,H,2.5,3.0,3.0,1544.53,1656.88,0.4,0.3333333333333333,0.3333333333333333,0.06666666666666665,-112.35000000000014,1
2010-01-09,Recreativo,Albacete,0.0,0.0,D,1.91,3.25,4.33,1564.46,1538.38,0.5235602094240838,0.3076923076923077,0.23094688221709006,0.06219939933348151,26.079999999999927,0
2010-01-10,AEK,Atromitos,3.0,3.0,D,1.44,3.75,7.5,1532.54,1344.25,0.6944444444444444,0.26666666666666666,0.13333333333333333,0.09444444444444433,188.28999999999996,0
2010-01-10,Aris,Iraklis,4.0,2.0,H,1.53,3.5,6.5,1508.86,1393.24,0.6535947712418301,0.2857142857142857,0.15384615384615385,0.09315521080226974,115.61999999999989,1
2010-01-10,Asteras Tripolis,Kavala,1.0,0.0,H,1.8,3.2,4.5,1383.28,1373.35,0.5555555555555556,0.3125,0.2222222222222222,0.09027777777777768,9.930000000000064,1
2010-01-10,Olympiakos,Larisa,2.0,1.0,H,1.22,5.5,11.0,1592.87,1393.77,0.819672131147541,0.18181818181818182,0.09090909090909091,0.09239940387481371,199.0999999999999,1
2010-01-10,Academica,Naval,2.0,0.0,H,1.95,3.1,3.75,1551.93,1467.77,0.5128205128205129,0.3225806451612903,0.26666666666666666,0.10206782464846986,84.16000000000008,1
2010-01-10,Olhanense,Pacos Ferreira,1.0,1.0,D,2.38,3.1,2.88,1509.45,1507.3,0.42016806722689076,0.3225806451612903,0.3472222222222222,0.0899709346104034,2.150000000000091,0
2010-01-10,Porto,Leiria,3.0,2.0,H,1.25,5.25,10.0,1856.75,1494.28,0.8,0.19047619047619047,0.1,0.0904761904761906,362.47,1
2010-01-10,Leicester,Ipswich,1.0,1.0,D,2.0,3.3,3.8,1481.34,1508.54,0.5,0.30303030303030304,0.2631578947368421,0.06618819776714502,-27.200000000000045,0
2010-01-10,Espanol,Zaragoza,2.0,1.0,H,2.0,3.3,3.75,1677.68,1644.09,0.5,0.30303030303030304,0.26666666666666666,0.06969696969696959,33.590000000000146,1
2010-01-10,La Coruna,Osasuna,1.0,0.0,H,1.91,3.4,4.0,1626.85,1650.92,0.5235602094240838,0.29411764705882354,0.25,0.06767785648290725,-24.070000000000164,1
2010-01-10,Malaga,Ath Bilbao,1.0,1.0,D,2.4,3.3,2.88,1662.9,1685.23,0.4166666666666667,0.30303030303030304,0.3472222222222222,0.06691919191919204,-22.329999999999927,0
2010-01-10,Real Madrid,Mallorca,2.0,0.0,H,1.29,5.25,10.0,1935.15,1740.39,0.7751937984496123,0.19047619047619047,0.1,0.06566998892580278,194.76,1
2010-01-10,Sp Gijon,Getafe,1.0,0.0,H,2.5,3.3,2.75,1601.61,1711.8,0.4,0.30303030303030304,0.36363636363636365,0.06666666666666687,-110.19000000000005,1
2010-01-10,Tenerife,Barcelona,0.0,5.0,A,7.5,4.5,1.4,1555.25,1990.77,0.13333333333333333,0.2222222222222222,0.7142857142857143,0.06984126984126982,-435.52,-1
2010-01-10,Xerez,Valencia,1.0,3.0,A,6.0,3.75,1.57,1611.71,1813.34,0.16666666666666666,0.26666666666666666,0.6369426751592356,0.0702760084925691,-201.62999999999988,-1
2010-01-10,Girona,Las Palmas,0.0,2.0,A,2.2,3.2,3.4,1475.07,1536.54,0.45454545454545453,0.3125,0.29411764705882354,0.06116310160427818,-61.47000000000003,-1
2010-01-10,Hercules,Cartagena,2.0,0.0,H,1.91,3.25,4.33,1653.91,1521.51,0.5235602094240838,0.3076923076923077,0.23094688221709006,0.06219939933348151,132.4000000000001,1
2010-01-10,Huesca,Villarreal B,0.0,1.0,A,2.1,3.2,3.7,1480.18,1532.03,0.47619047619047616,0.3125,0.27027027027027023,0.05896074646074645,-51.84999999999991,-1
2010-01-10,Bologna,Cagliari,0.0,1.0,A,2.35,3.2,3.1,1626.6,1656.26,0.425531914893617,0.3125,0.3225806451612903,0.06061256005490723,-29.660000000000082,-1
2010-01-10,Fiorentina,Bari,2.0,1.0,H,1.65,3.5,6.0,1679.16,1654.45,0.6060606060606061,0.2857142857142857,0.16666666666666666,0.05844155844155852,24.710000000000036,1
2010-01-10,Genoa,Catania,2.0,0.0,H,1.65,3.5,6.0,1659.7,1655.19,0.6060606060606061,0.2857142857142857,0.16666666666666666,0.05844155844155852,4.509999999999991,1
2010-01-10,Juventus,Milan,0.0,3.0,A,2.5,3.2,2.9,1703.83,1778.62,0.4,0.3125,0.3448275862068966,0.05732758620689671,-74.78999999999996,-1
2010-01-10,Livorno,Parma,2.0,1.0,H,2.75,3.1,2.63,1506.48,1638.74,0.36363636363636365,0.3225806451612903,0.3802281368821293,0.06644514567978321,-132.26,1
2010-01-10,Napoli,Sampdoria,1.0,0.0,H,1.91,3.3,4.2,1693.09,1721.21,0.5235602094240838,0.30303030303030304,0.23809523809523808,0.064685750549625,-28.12000000000012,1
2010-01-10,Palermo,Atalanta,1.0,0.0,H,1.7,3.5,5.5,1723.72,1596.07,0.5882352941176471,0.2857142857142857,0.18181818181818182,0.055767761650114656,127.65000000000009,1
2010-01-10,Udinese,Lazio,1.0,1.0,D,2.2,3.25,3.3,1636.09,1676.08,0.45454545454545453,0.3076923076923077,0.30303030303030304,0.06526806526806528,-39.99000000000001,0
2010-01-11,Man City,Blackburn,4.0,1.0,H,1.44,4.33,8.0,1797.59,1695.74,0.6944444444444444,0.23094688221709006,0.125,0.05039132666153456,101.84999999999991,1
2010-01-11,Grosseto,Empoli,1.0,0.0,H,2.4,3.0,3.2,1435.76,1495.01,0.4166666666666667,0.3333333333333333,0.3125,0.0625,-59.25,1
2010-01-12,St Mirren,Aberdeen,1.0,0.0,H,2.63,3.25,2.63,1249.51,1242.15,0.3802281368821293,0.3076923076923077,0.3802281368821293,0.06814858145656633,7.3599999999999,1
2011-01-01,Aberdeen,Dundee United,1.0,1.0,D,2.75,3.3,2.5,1254.68,1372.58,0.36363636363636365,0.30303030303030304,0.4,0.06666666666666687,-117.89999999999986,0
2011-01-01,Hamilton,Motherwell,0.0,0.0,D,3.0,3.4,2.3,1246.7,1370.94,0.3333333333333333,0.29411764705882354,0.4347826086956522,0.06223358908780918,-124.24000000000001,0
2011-01-01,Hearts,Hibernian,1.0,0.0,H,1.62,4.0,5.0,1410.13,1292.91,0.6172839506172839,0.25,0.2,0.06728395061728398,117.22000000000003,1
2011-01-01,Bristol City,Cardiff,3.0,0.0,H,2.9,3.3,2.4,1455.48,1535.81,0.3448275862068966,0.30303030303030304,0.4166666666666667,0.0645245559038663,-80.32999999999993,1
2011-01-01,Burnley,Sheffield United,4.0,2.0,H,1.73,3.5,5.0,1515.15,1458.26,0.5780346820809249,0.2857142857142857,0.2,0.06374896779521055,56.8900000000001,1
2011-01-01,Coventry,Ipswich,1.0,1.0,D,2.25,3.2,3.25,1444.47,1446.53,0.4444444444444444,0.3125,0.3076923076923077,0.06463675213675213,-2.0599999999999454,0
2011-01-01,Doncaster,Scunthorpe,3.0,0.0,H,1.8,3.5,4.5,1490.4,1404.01,0.5555555555555556,0.2857142857142857,0.2222222222222222,0.06349206349206349,86.3900000000001,1
2011-01-01,Hull,Leicester,0.0,1.0,A,2.7,3.25,2.6,1520.46,1480.05,0.37037037037037035,0.3076923076923077,0.3846153846153846,0.06267806267806275,40.41000000000008,-1
2011-01-01,Leeds,Middlesbrough,1.0,1.0,D,1.83,3.5,4.2,1485.82,1469.27,0.5464480874316939,0.2857142857142857,0.23809523809523808,0.07025761124121765,16.549999999999955,0
2011-01-01,Millwall,Crystal Palace,3.0,0.0,H,1.8,3.5,4.5,1464.8,1423.65,0.5555555555555556,0.2857142857142857,0.2222222222222222,0.06349206349206349,41.149999999999864,1
2011-01-01,Norwich,QPR,1.0,0.0,H,2.7,3.25,2.6,1483.26,1562.66,0.37037037037037035,0.3076923076923077,0.3846153846153846,0.06267806267806275,-79.40000000000009,1
2011-01-01,Nottm Forest,Barnsley,2.0,2.0,D,1.62,3.6,6.0,1548.63,1441.85,0.6172839506172839,0.2777777777777778,0.16666666666666666,0.06172839506172845,106.7800000000002,0
2011-01-01,Preston,Derby,1.0,2.0,A,2.7,3.25,2.6,1393.16,1464.0,0.37037037037037035,0.3076923076923077,0.3846153846153846,0.06267806267806275,-70.83999999999992,-1
2011-01-01,Swansea,Reading,1.0,0.0,H,2.1,3.3,3.5,1522.91,1540.22,0.47619047619047616,0.30303030303030304,0.2857142857142857,0.06493506493506507,-17.309999999999945,1
2011-01-01,Watford,Portsmouth,3.0,0.0,H,2.0,3.4,3.75,1501.92,1552.93,0.5,0.29411764705882354,0.26666666666666666,0.0607843137254902,-51.00999999999999,1
2011-01-01,Birmingham,Arsenal,0.0,3.0,A,5.5,3.6,1.67,1657.37,1871.16,0.18181818181818182,0.2777777777777778,0.5988023952095809,0.05839835480554045,-213.7900000000002,-1
2011-01-01,Liverpool,Bolton,2.0,1.0,H,1.7,3.75,5.0,1772.04,1687.15,0.5882352941176471,0.26666666666666666,0.2,0.05490196078431375,84.88999999999987,1
2011-01-01,Man City,Blackpool,1.0,0.0,H,1.29,5.5,10.0,1810.65,1634.63,0.7751937984496123,0.18181818181818182,0.1,0.05701198026779419,176.01999999999998,1
2011-01-01,Stoke,Everton,2.0,0.0,H,2.63,3.2,2.75,1674.79,1752.72,0.3802281368821293,0.3125,0.36363636363636365,0.056364500518492955,-77.93000000000006,1
2011-01-01,Sunderland,Blackburn,3.0,0.0,H,1.83,3.5,4.5,1685.42,1692.65,0.5464480874316939,0.2857142857142857,0.2222222222222222,0.05438459536820184,-7.230000000000018,1
2011-01-01,Tottenham,Fulham,1.0,0.0,H,1.4,4.5,8.5,1821.99,1688.88,0.7142857142857143,0.2222222222222222,0.11764705882352941,0.05415499533146595,133.1099999999999,1
2011-01-01,West Brom,Man United,1.0,2.0,A,6.0,4.2,1.53,1636.62,1949.5,0.16666666666666666,0.23809523809523808,0.6535947712418301,0.05835667600373484,-312.8800000000001,-1
2011-01-01,West Ham,Wolves,2.0,0.0,H,2.0,3.4,3.8,1632.49,1598.54,0.5,0.29411764705882354,0.2631578947368421,0.05727554179566563,33.950000000000045,1
2011-01-02,Chelsea,Aston Villa,3.0,3.0,D,1.25,5.5,13.0,1887.26,1706.63,0.8,0.18181818181818182,0.07692307692307693,0.058741258741258795,180.62999999999988,0
2011-01-02,Wigan,Newcastle,0.0,1.0,A,2.5,3.2,2.9,1595.91,1703.48,0.4,0.3125,0.3448275862068966,0.05732758620689671,-107.56999999999994,-1
2011-01-02,Ath Bilbao,La Coruna,1.0,2.0,A,1.67,3.5,5.5,1717.21,1639.38,0.5988023952095809,0.2857142857142857,0.18181818181818182,0.06633486274204836,77.82999999999993,-1
2011-01-02,Barcelona,Levante,2.0,1.0,H,1.06,11.0,29.0,2046.64,1596.27,0.9433962264150942,0.09090909090909091,0.034482758620689655,0.0687880759448749,450.3700000000001,1
2011-01-02,Sevilla,Osasuna,1.0,0.0,H,1.62,3.75,5.5,1716.41,1651.27,0.6172839506172839,0.26666666666666666,0.18181818181818182,0.06576879910213251,65.1400000000001,1
2011-01-02,Sp Gijon,Malaga,1.0,2.0,A,2.2,3.3,3.25,1635.65,1608.79,0.45454545454545453,0.30303030303030304,0.3076923076923077,0.06526806526806528,26.860000000000127,-1
2011-01-02,Valencia,Espanol,2.0,1.0,H,1.62,3.75,5.5,1820.61,1717.14,0.6172839506172839,0.26666666666666666,0.18181818181818182,0.06576879910213251,103.4699999999998,1
2011-01-02,Albacete,Cordoba,1.0,0.0,H,2.25,3.0,3.4,1501.54,1516.62,0.4444444444444444,0.3333333333333333,0.29411764705882354,0.07189542483660127,-15.079999999999927,1
2011-01-02,Girona,Cartagena,1.0,1.0,D,2.63,2.9,2.88,1512.44,1522.57,0.3802281368821293,0.3448275862068966,0.3472222222222222,0.07227794531124809,-10.129999999999882,0
2011-01-02,Granada,Alcorcon,1.0,0.0,H,1.83,3.3,4.5,1518.73,1443.1,0.5464480874316939,0.30303030303030304,0.2222222222222222,0.07170061268421923,75.63000000000011,1
2011-01-02,Las Palmas,Barcelona B,2.0,2.0,D,2.25,3.1,3.25,1482.02,1475.76,0.4444444444444444,0.3225806451612903,0.3076923076923077,0.07471739729804239,6.259999999999991,0
2011-01-02,Ponferradina,Numancia,0.0,4.0,A,2.8,3.0,2.63,1407.1,1530.04,0.35714285714285715,0.3333333333333333,0.3802281368821293,0.07070432735831966,-122.94000000000005,-1
2011-01-02,Recreativo,Huesca,0.0,1.0,A,1.91,3.1,4.0,1530.9,1516.51,0.5235602094240838,0.3225806451612903,0.25,0.09614085458537414,14.3900000000001,-1
2011-01-02,Valladolid,Tenerife,2.0,2.0,D,1.75,3.3,4.5,1550.47,1511.17,0.5714285714285714,0.30303030303030304,0.2222222222222222,0.0966810966810967,39.299999999999955,0
2011-01-02,Vallecano,Celta,1.0,3.0,A,2.05,3.0,3.6,1618.11,1610.78,0.48780487804878053,0.3333333333333333,0.2777777777777778,0.09891598915989164,7.329999999999927,-1
2011-01-02,Villarreal B,Elche,1.0,1.0,D,2.5,3.0,2.75,1532.39,1547.96,0.4,0.3333333333333333,0.36363636363636365,0.09696969696969715,-15.569999999999936,0
2011-01-02,Rangers,Celtic,0.0,2.0,A,2.0,3.3,3.75,1590.72,1567.63,0.5,0.30303030303030304,0.26666666666666666,0.06969696969696959,23.089999999999918,-1
2011-01-03,St Mirren,Kilmarnock,0.0,2.0,A,2.88,3.4,2.38,1227.14,1321.93,0.3472222222222222,0.29411764705882354,0.42016806722689076,0.06150793650793651,-94.78999999999996,-1
2011-01-03,Ath Madrid,Santander,0.0,0.0,D,1.44,4.33,7.0,1703.35,1662.42,0.6944444444444444,0.23094688221709006,0.14285714285714285,0.06824846951867736,40.929999999999836,0
2011-01-03,Getafe,Real Madrid,2.0,3.0,A,10.0,5.25,1.29,1668.49,1963.77,0.1,0.19047619047619047,0.7751937984496123,0.06566998892580278,-295.28,-1
2011-01-03,Mallorca,Hercules,3.0,0.0,H,1.83,3.4,4.5,1693.97,1629.43,0.5464480874316939,0.29411764705882354,0.2222222222222222,0.06278795671273985,64.53999999999996,1
2011-01-03,Villarreal,Almeria,2.0,0.0,H,1.44,4.33,7.0,1769.56,1618.56,0.6944444444444444,0.23094688221709006,0.14285714285714285,0.06824846951867736,151.0,1
2011-01-03,Zaragoza,Sociedad,2.0,1.0,H,2.2,3.4,3.2,1636.19,1654.73,0.45454545454545453,0.29411764705882354,0.3125,0.06116310160427796,-18.539999999999964,1
2011-01-03,Salamanca,Xerez,2.0,3.0,A,2.3,3.0,3.1,1446.93,1565.22,0.4347826086956522,0.3333333333333333,0.3225806451612903,0.09069658719027585,-118.28999999999996,-1
2011-01-03,Barnsley,Coventry,2.0,1.0,H,2.3,3.2,3.2,1443.72,1431.47,0.4347826086956522,0.3125,0.3125,0.05978260869565233,12.25,1
2011-01-03,Crystal Palace,Preston,1.0,0.0,H,2.05,3.4,3.5,1429.94,1377.46,0.48780487804878053,0.29411764705882354,0.2857142857142857,0.06763681082188988,52.48000000000002,1
2011-01-03,Derby,Millwall,0.0,0.0,D,2.2,3.3,3.25,1446.4,1475.9,0.45454545454545453,0.30303030303030304,0.3076923076923077,0.06526806526806528,-29.5,0
2011-01-03,Ipswich,Nottm Forest,0.0,1.0,A,2.63,3.2,2.7,1476.56,1575.95,0.3802281368821293,0.3125,0.37037037037037035,0.06309850725249966,-99.3900000000001,-1
2011-01-03,Leicester,Swansea,2.0,1.0,H,2.1,3.4,3.4,1532.08,1569.73,0.47619047619047616,0.29411764705882354,0.29411764705882354,0.06442577030812324,-37.65000000000009,1
2011-01-03,Middlesbrough,Norwich,1.0,1.0,D,2.4,3.3,2.9,1478.31,1525.05,0.4166666666666667,0.30303030303030304,0.3448275862068966,0.0645245559038663,-46.74000000000001,0
2011-01-03,Portsmouth,Hull,2.0,3.0,A,2.0,3.4,3.75,1541.62,1541.5,0.5,0.29411764705882354,0.26666666666666666,0.0607843137254902,0.11999999999989086,-1
2011-01-03,QPR,Bristol City,2.0,2.0,D,1.5,4.0,7.0,1595.43,1469.6,0.6666666666666666,0.25,0.14285714285714285,0.059523809523809534,125.83000000000015,0
2011-01-03,Reading,Burnley,2.0,1.0,H,2.05,3.4,3.6,1543.61,1551.33,0.48780487804878053,0.29411764705882354,0.2777777777777778,0.05970030288538197,-7.720000000000027,1
2011-01-03,Scunthorpe,Watford,1.0,2.0,A,3.4,3.3,2.15,1382.95,1487.91,0.29411764705882354,0.30303030303030304,0.46511627906976744,0.06226422915889396,-104.96000000000004,-1
2011-01-03,Sheffield United,Doncaster,2.0,2.0,D,2.5,3.25,2.8,1409.41,1430.95,0.4,0.3076923076923077,0.35714285714285715,0.06483516483516483,-21.539999999999964,0
2011-01-04,Cardiff,Leeds,2.0,1.0,H,2.05,3.4,3.5,1530.32,1492.37,0.48780487804878053,0.29411764705882354,0.2857142857142857,0.06763681082188988,37.950000000000045,1
2011-01-04,Blackpool,Birmingham,1.0,2.0,A,2.3,3.25,3.25,1599.38,1639.84,0.4347826086956522,0.3076923076923077,0.3076923076923077,0.05016722408026775,-40.45999999999981,-1
2011-01-04,Fulham,West Brom,3.0,0.0,H,2.2,3.25,3.4,1711.53,1635.17,0.45454545454545453,0.3076923076923077,0.29411764705882354,0.05635540929658589,76.3599999999999,1
2011-01-04,Man United,Stoke,2.0,1.0,H,1.25,5.75,12.0,1936.85,1673.67,0.8,0.17391304347826086,0.08333333333333333,0.05724637681159428,263.17999999999984,1
2011-01-04,Aris,Kavala,1.0,0.0,H,1.73,3.3,5.5,1481.39,1415.94,0.5780346820809249,0.30303030303030304,0.18181818181818182,0.06288316692940987,65.45000000000005,1
2011-01-04,Atromitos,Larisa,3.0,0.0,H,2.1,3.1,3.75,1379.04,1381.84,0.47619047619047616,0.3225806451612903,0.26666666666666666,0.06543778801843314,-2.7999999999999545,1
2011-01-04,Xanthi,Panathinaikos,0.0,2.0,A,4.75,3.25,1.83,1410.25,1644.46,0.21052631578947367,0.3076923076923077,0.5464480874316939,0.06466671091347531,-234.21000000000004,-1
2011-01-05,AEK,Kerkyra,0.0,0.0,D,1.44,4.0,8.0,1537.56,1326.37,0.6944444444444444,0.25,0.125,0.06944444444444442,211.19000000000005,0
2011-01-05,Asteras Tripolis,Ergotelis,3.0,0.0,H,2.3,3.0,3.4,1366.57,1404.63,0.4347826086956522,0.3333333333333333,0.29411764705882354,0.06223358908780918,-38.06000000000017,1
2011-01-05,Olympiakos,Iraklis,2.0,0.0,H,1.29,4.75,9.5,1654.69,1400.89,0.7751937984496123,0.21052631578947367,0.10526315789473684,0.09098327213382285,253.79999999999995,1
2011-01-05,Panserraikos,PAOK,1.0,1.0,D,3.75,3.1,2.1,1277.37,1547.41,0.26666666666666666,0.3225806451612903,0.47619047619047616,0.06543778801843314,-270.0400000000002,0
2011-01-05,Arsenal,Man City,0.0,0.0,D,1.91,3.6,4.0,1854.53,1791.89,0.5235602094240838,0.2777777777777778,0.25,0.05133798720186156,62.63999999999987,0
2011-01-05,Aston Villa,Sunderland,0.0,1.0,A,2.2,3.25,3.4,1698.2,1642.24,0.45454545454545453,0.3076923076923077,0.29411764705882354,0.05635540929658589,55.960000000000036,-1
2011-01-05,Blackburn,Liverpool,3.0,1.0,H,3.4,3.25,2.2,1657.38,1793.9,0.29411764705882354,0.3076923076923077,0.45454545454545453,0.05635540929658589,-136.51999999999998,1
2011-01-05,Bolton,Wigan,1.0,1.0,D,1.73,3.6,5.0,1676.38,1620.35,0.5780346820809249,0.2777777777777778,0.2,0.055812459858702645,56.0300000000002,0
2011-01-05,Everton,Tottenham,2.0,1.0,H,2.63,3.25,2.75,1760.18,1795.51,0.3802281368821293,0.3076923076923077,0.36363636363636365,0.051556808210800664,-35.32999999999993,1
2011-01-05,Newcastle,West Ham,5.0,0.0,H,1.83,3.6,4.33,1692.22,1636.82,0.5464480874316939,0.2777777777777778,0.23094688221709006,0.05517274742656175,55.40000000000009,1
2011-01-05,Wolves,Chelsea,1.0,0.0,H,8.0,4.2,1.44,1600.57,1902.16,0.125,0.23809523809523808,0.6944444444444444,0.05753968253968256,-301.59000000000015,1
2011-01-06,Bologna,Fiorentina,1.0,1.0,D,2.88,2.9,2.7,1541.66,1647.84,0.3472222222222222,0.3448275862068966,0.37037037037037035,0.062420178799489134,-106.17999999999984,0
2011-01-06,Brescia,Cesena,1.0,2.0,A,1.91,3.2,4.33,1507.41,1542.49,0.5235602094240838,0.3125,0.23094688221709006,0.0670070916411738,-35.07999999999993,-1
